batch_id,product_line,product_type,start_time,end_time,target_qty,produced_qty,defect_qty
BATCH000231,Line-A,Steel-Plate,2025-07-01T05:48:48.228Z,2025-07-01T13:48:48.228Z,656,676,49
BATCH000232,Line-B,Aluminum-Sheet,2025-12-01T08:09:51.015Z,2025-12-01T09:09:51.015Z,103,94,1
BATCH000233,Line-A,Aluminum-Sheet,2025-10-16T11:16:59.350Z,2025-10-16T15:16:59.350Z,533,483,36
BATCH000234,Line-B,Copper-Wire,2025-07-05T07:33:53.302Z,2025-07-05T09:33:53.302Z,104,94,1
BATCH000235,Line-B,Aluminum-Sheet,2025-11-08T10:03:58.415Z,2025-11-08T12:03:58.415Z,558,554,53
BATCH000236,Line-A,Steel-Coil,2025-11-10T06:05:10.654Z,2025-11-10T13:05:10.654Z,365,358,10
BATCH000237,Line-D,Copper-Wire,2026-01-27T11:17:27.388Z,2026-01-27T14:17:27.388Z,834,776,48
BATCH000238,Line-C,Copper-Wire,2025-07-07T14:42:48.991Z,2025-07-07T20:42:48.991Z,615,581,41
BATCH000239,Line-D,Copper-Wire,2026-02-04T12:32:56.539Z,2026-02-04T20:32:56.539Z,461,456,36
BATCH000240,Line-D,Copper-Wire,2025-10-12T15:14:24.272Z,2025-10-12T23:14:24.272Z,356,320,25
BATCH000241,Line-C,Copper-Wire,2025-08-28T19:31:52.368Z,2025-08-29T01:31:52.368Z,646,675,8
BATCH000242,Line-C,Steel-Plate,2025-06-29T12:30:14.107Z,2025-06-29T13:30:14.107Z,724,730,16
BATCH000243,Line-D,Aluminum-Sheet,2026-01-30T21:43:12.935Z,2026-01-30T22:43:12.935Z,363,340,18
BATCH000244,Line-A,Copper-Wire,2025-11-29T10:08:05.817Z,2025-11-29T13:08:05.817Z,899,846,71
BATCH000245,Line-B,Steel-Plate,2025-09-09T04:20:46.491Z,2025-09-09T07:20:46.491Z,924,944,65
BATCH000246,Line-B,Copper-Wire,2026-01-23T16:36:28.054Z,2026-01-23T22:36:28.054Z,414,421,7
BATCH000247,Line-B,Copper-Wire,2026-02-09T10:55:45.032Z,2026-02-09T13:55:45.032Z,799,749,57
BATCH000248,Line-B,Aluminum-Sheet,2025-10-13T04:17:32.384Z,2025-10-13T09:17:32.384Z,642,654,40
BATCH000249,Line-C,Steel-Plate,2025-07-10T09:51:13.661Z,2025-07-10T14:51:13.661Z,378,353,19
BATCH000250,Line-D,Aluminum-Sheet,2025-09-10T03:32:56.610Z,2025-09-10T09:32:56.610Z,388,396,19
BATCH000251,Line-A,Copper-Wire,2025-09-19T13:59:43.006Z,2025-09-19T20:59:43.006Z,522,526,15
BATCH000252,Line-C,Copper-Wire,2025-10-02T11:31:09.098Z,2025-10-02T18:31:09.098Z,221,218,18
BATCH000253,Line-D,Aluminum-Sheet,2025-07-14T05:21:00.156Z,2025-07-14T06:21:00.156Z,616,597,36
BATCH000254,Line-A,Aluminum-Sheet,2025-11-01T00:27:18.595Z,2025-11-01T06:27:18.595Z,889,897,61
BATCH000255,Line-A,Steel-Plate,2025-11-21T12:16:06.689Z,2025-11-21T18:16:06.689Z,759,755,74
BATCH000256,Line-A,Steel-Coil,2026-01-20T03:42:32.759Z,2026-01-20T07:42:32.759Z,980,885,17
BATCH000257,Line-A,Aluminum-Sheet,2025-07-20T19:00:09.835Z,2025-07-20T22:00:09.835Z,698,720,28
BATCH000258,Line-D,Aluminum-Sheet,2025-12-03T01:56:27.889Z,2025-12-03T07:56:27.889Z,122,116,6
BATCH000259,Line-B,Steel-Coil,2026-02-11T18:45:41.825Z,2026-02-12T02:45:41.825Z,468,484,16
BATCH000260,Line-A,Steel-Plate,2025-09-10T10:17:14.467Z,2025-09-10T17:17:14.467Z,446,437,43
BATCH000261,Line-A,Aluminum-Sheet,2025-10-13T02:12:21.749Z,2025-10-13T10:12:21.749Z,136,133,9
BATCH000262,Line-A,Copper-Wire,2025-06-18T17:46:47.697Z,2025-06-18T22:46:47.697Z,882,889,13
BATCH000263,Line-B,Steel-Coil,2026-02-02T01:27:57.139Z,2026-02-02T03:27:57.139Z,154,154,11
BATCH000264,Line-C,Steel-Coil,2025-08-13T07:45:59.227Z,2025-08-13T15:45:59.227Z,308,318,15
BATCH000265,Line-D,Steel-Coil,2025-12-30T07:59:44.840Z,2025-12-30T12:59:44.840Z,802,777,12
BATCH000266,Line-A,Aluminum-Sheet,2025-10-12T15:29:20.010Z,2025-10-12T23:29:20.010Z,853,876,57
BATCH000267,Line-C,Steel-Plate,2025-12-27T20:40:42.536Z,2025-12-27T21:40:42.536Z,168,168,4
BATCH000268,Line-C,Aluminum-Sheet,2025-10-24T07:11:52.778Z,2025-10-24T10:11:52.778Z,168,166,12
BATCH000269,Line-C,Copper-Wire,2025-07-24T03:03:09.831Z,2025-07-24T04:03:09.831Z,601,564,42
BATCH000270,Line-B,Aluminum-Sheet,2025-08-18T01:42:42.270Z,2025-08-18T04:42:42.270Z,737,693,31
BATCH000271,Line-A,Aluminum-Sheet,2025-09-07T17:27:08.275Z,2025-09-08T01:27:08.275Z,435,431,42
BATCH000272,Line-A,Copper-Wire,2025-09-15T10:49:30.686Z,2025-09-15T13:49:30.686Z,101,94,1
BATCH000273,Line-D,Aluminum-Sheet,2025-06-07T16:40:33.053Z,2025-06-07T18:40:33.053Z,632,600,18
BATCH000274,Line-C,Steel-Coil,2025-06-24T06:06:10.961Z,2025-06-24T08:06:10.961Z,459,478,24
BATCH000275,Line-D,Copper-Wire,2025-12-31T15:34:44.970Z,2025-12-31T23:34:44.970Z,399,403,28
BATCH000276,Line-B,Aluminum-Sheet,2025-06-15T14:01:26.068Z,2025-06-15T17:01:26.068Z,743,708,38
BATCH000277,Line-D,Aluminum-Sheet,2025-09-16T20:05:18.572Z,2025-09-17T03:05:18.572Z,331,340,10
BATCH000278,Line-C,Copper-Wire,2025-09-19T00:52:05.823Z,2025-09-19T04:52:05.823Z,503,511,31
BATCH000279,Line-A,Copper-Wire,2026-02-02T07:50:28.144Z,2026-02-02T13:50:28.144Z,190,179,17
BATCH000280,Line-D,Aluminum-Sheet,2025-07-03T03:23:56.816Z,2025-07-03T07:23:56.816Z,738,727,69
BATCH000281,Line-C,Steel-Coil,2025-11-21T07:52:12.230Z,2025-11-21T10:52:12.230Z,410,400,36
BATCH000282,Line-D,Steel-Plate,2026-02-01T22:12:37.974Z,2026-02-02T05:12:37.974Z,900,884,17
BATCH000283,Line-C,Aluminum-Sheet,2025-12-02T02:08:30.800Z,2025-12-02T03:08:30.800Z,906,851,70
BATCH000284,Line-B,Copper-Wire,2026-01-07T11:55:16.871Z,2026-01-07T19:55:16.871Z,718,672,11
BATCH000285,Line-D,Steel-Coil,2025-06-17T15:38:02.254Z,2025-06-17T17:38:02.254Z,858,806,54
BATCH000286,Line-D,Steel-Coil,2026-02-06T11:45:27.820Z,2026-02-06T19:45:27.820Z,155,144,8
BATCH000287,Line-A,Steel-Plate,2025-10-26T16:22:25.346Z,2025-10-26T18:22:25.346Z,398,359,28
BATCH000288,Line-C,Copper-Wire,2025-09-16T11:29:29.751Z,2025-09-16T15:29:29.751Z,851,810,15
BATCH000289,Line-A,Copper-Wire,2025-10-27T04:28:43.421Z,2025-10-27T06:28:43.421Z,241,224,9
BATCH000290,Line-B,Copper-Wire,2025-11-15T18:41:05.503Z,2025-11-15T21:41:05.503Z,573,527,29
BATCH000291,Line-B,Steel-Plate,2025-07-01T11:06:26.861Z,2025-07-01T16:06:26.861Z,775,762,51
BATCH000292,Line-D,Copper-Wire,2026-01-15T04:36:49.220Z,2026-01-15T07:36:49.220Z,825,847,10
BATCH000293,Line-A,Aluminum-Sheet,2025-12-11T16:20:57.820Z,2025-12-11T17:20:57.820Z,657,634,57
BATCH000294,Line-C,Steel-Coil,2025-07-11T13:00:31.496Z,2025-07-11T20:00:31.496Z,972,986,31
BATCH000295,Line-B,Steel-Coil,2025-07-23T12:22:38.162Z,2025-07-23T13:22:38.162Z,881,867,82
BATCH000296,Line-A,Aluminum-Sheet,2025-12-17T00:21:27.778Z,2025-12-17T05:21:27.778Z,389,405,31
BATCH000297,Line-D,Steel-Coil,2025-06-16T06:00:05.708Z,2025-06-16T07:00:05.708Z,388,404,25
BATCH000298,Line-A,Steel-Coil,2025-12-22T22:31:15.941Z,2025-12-23T06:31:15.941Z,482,464,7
BATCH000299,Line-B,Aluminum-Sheet,2025-09-22T02:29:20.675Z,2025-09-22T03:29:20.675Z,432,438,16
BATCH000300,Line-A,Aluminum-Sheet,2025-06-27T18:01:27.407Z,2025-06-28T02:01:27.407Z,856,829,63
BATCH000301,Line-B,Copper-Wire,2025-11-21T20:53:37.181Z,2025-11-22T03:53:37.181Z,970,1014,89
BATCH000302,Line-B,Copper-Wire,2025-08-19T15:28:45.506Z,2025-08-19T19:28:45.506Z,473,480,11
BATCH000303,Line-B,Copper-Wire,2026-01-05T15:43:20.455Z,2026-01-05T17:43:20.455Z,304,288,10
BATCH000304,Line-A,Steel-Plate,2025-06-09T19:51:40.252Z,2025-06-10T00:51:40.252Z,821,822,76
BATCH000305,Line-A,Copper-Wire,2026-01-12T23:30:52.289Z,2026-01-13T00:30:52.289Z,721,753,41
BATCH000306,Line-A,Aluminum-Sheet,2026-01-09T07:11:09.542Z,2026-01-09T11:11:09.542Z,689,640,45
BATCH000307,Line-D,Copper-Wire,2025-06-25T04:51:37.773Z,2025-06-25T10:51:37.773Z,295,279,16
BATCH000308,Line-B,Steel-Plate,2026-01-31T18:29:06.284Z,2026-02-01T02:29:06.284Z,995,1015,27
BATCH000309,Line-A,Copper-Wire,2025-11-15T22:45:47.764Z,2025-11-15T23:45:47.764Z,783,799,22
BATCH000310,Line-D,Copper-Wire,2025-09-19T20:58:56.164Z,2025-09-20T03:58:56.164Z,826,830,76
BATCH000311,Line-C,Copper-Wire,2025-07-17T14:20:29.860Z,2025-07-17T22:20:29.860Z,871,859,10
BATCH000312,Line-C,Steel-Plate,2025-09-16T12:08:32.227Z,2025-09-16T13:08:32.227Z,555,500,41
BATCH000313,Line-C,Steel-Coil,2025-12-03T02:07:36.305Z,2025-12-03T03:07:36.305Z,910,921,19
BATCH000314,Line-D,Copper-Wire,2025-12-20T13:42:35.221Z,2025-12-20T16:42:35.221Z,437,442,40
BATCH000315,Line-D,Aluminum-Sheet,2025-11-25T07:54:03.593Z,2025-11-25T10:54:03.593Z,475,442,12
BATCH000316,Line-C,Steel-Coil,2026-02-12T00:43:26.120Z,2026-02-12T02:43:26.120Z,473,436,10
BATCH000317,Line-D,Steel-Plate,2025-10-28T22:29:08.972Z,2025-10-29T03:29:08.972Z,147,149,12
BATCH000318,Line-D,Aluminum-Sheet,2025-11-08T10:19:12.732Z,2025-11-08T11:19:12.732Z,653,607,34
BATCH000319,Line-B,Steel-Coil,2025-08-04T09:41:12.548Z,2025-08-04T13:41:12.548Z,561,530,44
BATCH000320,Line-C,Steel-Plate,2025-07-24T09:09:50.024Z,2025-07-24T13:09:50.024Z,265,241,13
BATCH000321,Line-A,Copper-Wire,2025-11-22T17:19:09.497Z,2025-11-23T00:19:09.497Z,147,144,1
BATCH000322,Line-A,Aluminum-Sheet,2025-12-18T19:05:25.282Z,2025-12-18T22:05:25.282Z,684,664,10
BATCH000323,Line-A,Steel-Coil,2025-11-16T20:38:40.624Z,2025-11-16T23:38:40.624Z,383,386,6
BATCH000324,Line-C,Aluminum-Sheet,2025-09-13T22:56:55.859Z,2025-09-14T04:56:55.859Z,672,687,50
BATCH000325,Line-A,Aluminum-Sheet,2025-08-30T17:28:33.868Z,2025-08-30T21:28:33.868Z,576,540,22
BATCH000326,Line-D,Copper-Wire,2026-02-13T15:49:36.711Z,2026-02-13T23:49:36.711Z,340,311,19
BATCH000327,Line-C,Steel-Coil,2026-02-14T06:57:57.722Z,2026-02-14T11:57:57.722Z,477,464,39
BATCH000328,Line-C,Steel-Coil,2025-12-24T09:19:04.032Z,2025-12-24T15:19:04.032Z,299,290,11
BATCH000329,Line-B,Steel-Plate,2026-01-08T01:28:36.428Z,2026-01-08T05:28:36.428Z,645,634,40
BATCH000330,Line-C,Copper-Wire,2026-01-08T12:23:19.406Z,2026-01-08T19:23:19.406Z,230,216,18
BATCH000331,Line-A,Aluminum-Sheet,2026-02-05T17:17:40.711Z,2026-02-06T00:17:40.711Z,594,573,26
BATCH000332,Line-B,Steel-Coil,2025-08-22T02:59:17.869Z,2025-08-22T06:59:17.869Z,770,714,21
BATCH000333,Line-D,Steel-Coil,2025-09-15T13:39:35.753Z,2025-09-15T20:39:35.753Z,546,517,34
BATCH000334,Line-A,Aluminum-Sheet,2025-10-03T11:19:20.471Z,2025-10-03T19:19:20.471Z,985,997,75
BATCH000335,Line-D,Steel-Coil,2025-07-22T17:52:23.712Z,2025-07-22T22:52:23.712Z,625,642,16
BATCH000336,Line-D,Aluminum-Sheet,2025-11-14T16:03:34.151Z,2025-11-14T23:03:34.151Z,916,916,39
BATCH000337,Line-B,Aluminum-Sheet,2025-11-05T00:57:49.857Z,2025-11-05T08:57:49.857Z,762,757,30
BATCH000338,Line-D,Steel-Coil,2026-01-30T17:13:36.714Z,2026-01-31T01:13:36.714Z,648,674,20
BATCH000339,Line-B,Steel-Coil,2025-06-27T20:29:45.769Z,2025-06-28T01:29:45.769Z,561,522,14
BATCH000340,Line-B,Aluminum-Sheet,2025-06-05T13:09:21.255Z,2025-06-05T14:09:21.255Z,261,241,21
BATCH000341,Line-B,Steel-Plate,2025-09-08T17:28:17.482Z,2025-09-08T18:28:17.482Z,323,334,18
BATCH000342,Line-B,Steel-Coil,2026-01-04T12:32:36.115Z,2026-01-04T13:32:36.115Z,785,725,26
BATCH000343,Line-A,Copper-Wire,2025-11-13T16:34:29.775Z,2025-11-13T19:34:29.775Z,759,787,38
BATCH000344,Line-B,Copper-Wire,2025-11-23T23:10:20.329Z,2025-11-24T03:10:20.329Z,290,274,23
BATCH000345,Line-D,Aluminum-Sheet,2025-11-20T23:27:06.392Z,2025-11-21T05:27:06.392Z,469,485,47
BATCH000346,Line-D,Copper-Wire,2026-01-11T06:31:53.797Z,2026-01-11T13:31:53.797Z,623,612,61
BATCH000347,Line-A,Steel-Coil,2025-07-22T12:39:21.393Z,2025-07-22T20:39:21.393Z,528,488,37
BATCH000348,Line-A,Steel-Plate,2025-06-23T02:21:44.700Z,2025-06-23T03:21:44.700Z,816,770,33
BATCH000349,Line-A,Steel-Coil,2025-08-21T01:59:47.061Z,2025-08-21T02:59:47.061Z,513,499,9
BATCH000350,Line-B,Steel-Plate,2025-06-18T21:28:05.464Z,2025-06-19T03:28:05.464Z,146,136,8
BATCH000351,Line-A,Copper-Wire,2025-11-25T12:06:59.977Z,2025-11-25T20:06:59.977Z,361,352,5
BATCH000352,Line-A,Copper-Wire,2026-02-13T19:51:24.543Z,2026-02-13T23:51:24.543Z,675,634,52
BATCH000353,Line-D,Aluminum-Sheet,2026-01-20T08:51:05.654Z,2026-01-20T09:51:05.654Z,823,844,10
BATCH000354,Line-C,Steel-Plate,2025-08-16T09:44:53.284Z,2025-08-16T16:44:53.284Z,514,499,8
BATCH000355,Line-B,Aluminum-Sheet,2026-02-12T13:07:25.269Z,2026-02-12T15:07:25.269Z,974,958,79
BATCH000356,Line-A,Aluminum-Sheet,2025-06-15T12:38:33.426Z,2025-06-15T13:38:33.426Z,119,120,8
BATCH000357,Line-A,Steel-Plate,2025-10-18T01:55:41.740Z,2025-10-18T04:55:41.740Z,781,753,46
BATCH000358,Line-A,Copper-Wire,2025-11-07T08:43:30.910Z,2025-11-07T15:43:30.910Z,176,181,13
BATCH000359,Line-D,Aluminum-Sheet,2025-08-29T18:54:22.765Z,2025-08-29T21:54:22.765Z,737,754,70
BATCH000360,Line-D,Steel-Coil,2026-01-08T03:01:21.594Z,2026-01-08T10:01:21.594Z,966,940,85
BATCH000361,Line-B,Aluminum-Sheet,2025-08-31T08:58:57.100Z,2025-08-31T14:58:57.100Z,302,290,23
BATCH000362,Line-A,Steel-Plate,2025-10-31T00:45:39.672Z,2025-10-31T03:45:39.672Z,239,246,8
BATCH000363,Line-B,Copper-Wire,2025-08-26T06:07:33.413Z,2025-08-26T13:07:33.413Z,366,357,5
BATCH000364,Line-A,Copper-Wire,2025-06-13T02:28:54.946Z,2025-06-13T05:28:54.946Z,154,159,10
BATCH000365,Line-D,Copper-Wire,2025-09-25T01:58:08.443Z,2025-09-25T07:58:08.443Z,787,722,33
BATCH000366,Line-A,Steel-Coil,2025-07-24T12:11:45.163Z,2025-07-24T20:11:45.163Z,126,130,9
BATCH000367,Line-A,Steel-Plate,2025-09-18T13:44:53.235Z,2025-09-18T20:44:53.235Z,466,453,19
BATCH000368,Line-D,Steel-Plate,2025-10-25T01:08:31.852Z,2025-10-25T06:08:31.852Z,641,606,50
BATCH000369,Line-D,Copper-Wire,2026-01-02T17:06:37.608Z,2026-01-02T21:06:37.608Z,797,726,38
BATCH000370,Line-B,Aluminum-Sheet,2025-08-28T15:11:51.936Z,2025-08-28T22:11:51.936Z,217,195,17
BATCH000371,Line-C,Aluminum-Sheet,2025-08-04T18:37:36.165Z,2025-08-04T19:37:36.165Z,128,127,11
BATCH000372,Line-C,Aluminum-Sheet,2025-11-26T02:57:55.626Z,2025-11-26T05:57:55.626Z,843,866,9
BATCH000373,Line-A,Steel-Coil,2025-07-06T07:41:54.276Z,2025-07-06T12:41:54.276Z,212,201,15
BATCH000374,Line-D,Steel-Coil,2025-08-26T09:12:20.514Z,2025-08-26T17:12:20.514Z,269,271,23
BATCH000375,Line-A,Steel-Coil,2026-01-07T07:24:49.910Z,2026-01-07T12:24:49.910Z,454,458,42
BATCH000376,Line-C,Aluminum-Sheet,2026-02-09T10:37:42.038Z,2026-02-09T15:37:42.038Z,796,753,18
BATCH000377,Line-A,Steel-Coil,2025-06-12T15:26:33.775Z,2025-06-12T23:26:33.775Z,768,769,35
BATCH000378,Line-D,Steel-Coil,2025-06-06T14:29:29.843Z,2025-06-06T15:29:29.843Z,393,380,14
BATCH000379,Line-D,Copper-Wire,2025-08-29T19:36:07.768Z,2025-08-29T21:36:07.768Z,540,495,34
BATCH000380,Line-D,Copper-Wire,2025-12-20T14:52:30.056Z,2025-12-20T17:52:30.056Z,790,783,52
BATCH000381,Line-A,Copper-Wire,2025-06-26T20:40:27.439Z,2025-06-27T01:40:27.439Z,211,195,6
BATCH000382,Line-B,Copper-Wire,2025-12-06T10:45:21.057Z,2025-12-06T13:45:21.057Z,768,705,33
BATCH000383,Line-B,Steel-Plate,2025-10-17T02:58:10.110Z,2025-10-17T09:58:10.110Z,272,247,7
BATCH000384,Line-C,Copper-Wire,2025-09-29T01:30:54.003Z,2025-09-29T08:30:54.003Z,816,841,80
BATCH000385,Line-B,Copper-Wire,2025-06-14T05:05:00.197Z,2025-06-14T13:05:00.197Z,446,468,30
BATCH000386,Line-D,Steel-Plate,2025-11-23T03:39:20.586Z,2025-11-23T07:39:20.586Z,765,790,21
BATCH000387,Line-B,Steel-Coil,2025-12-01T01:10:45.605Z,2025-12-01T05:10:45.605Z,979,1007,82
BATCH000388,Line-B,Aluminum-Sheet,2025-10-16T06:10:29.371Z,2025-10-16T09:10:29.371Z,830,795,39
BATCH000389,Line-A,Copper-Wire,2025-06-11T18:40:57.973Z,2025-06-11T21:40:57.973Z,609,634,53
BATCH000390,Line-B,Steel-Coil,2025-08-27T21:49:34.398Z,2025-08-28T03:49:34.398Z,120,112,9
BATCH000391,Line-B,Aluminum-Sheet,2025-12-05T18:10:13.042Z,2025-12-05T22:10:13.042Z,140,141,11
BATCH000392,Line-D,Aluminum-Sheet,2025-10-19T09:58:09.315Z,2025-10-19T10:58:09.315Z,113,105,1
BATCH000393,Line-D,Aluminum-Sheet,2026-02-05T01:19:30.367Z,2026-02-05T06:19:30.367Z,606,586,49
BATCH000394,Line-B,Copper-Wire,2025-12-02T13:52:48.168Z,2025-12-02T17:52:48.168Z,182,167,7
BATCH000395,Line-B,Copper-Wire,2025-12-15T11:58:29.455Z,2025-12-15T17:58:29.455Z,397,362,35
BATCH000396,Line-C,Copper-Wire,2025-07-13T19:39:04.051Z,2025-07-14T03:39:04.051Z,648,626,34
BATCH000397,Line-C,Copper-Wire,2026-01-31T05:31:31.924Z,2026-01-31T06:31:31.924Z,394,397,31
BATCH000398,Line-B,Aluminum-Sheet,2025-08-07T14:09:39.760Z,2025-08-07T20:09:39.760Z,310,321,4
BATCH000399,Line-D,Steel-Coil,2025-12-07T02:19:02.674Z,2025-12-07T06:19:02.674Z,588,613,7
BATCH000400,Line-B,Copper-Wire,2025-10-12T19:50:22.580Z,2025-10-13T03:50:22.580Z,187,190,3
BATCH000401,Line-C,Copper-Wire,2025-08-05T06:35:18.805Z,2025-08-05T12:35:18.805Z,539,497,47
BATCH000402,Line-C,Copper-Wire,2025-10-12T22:30:12.044Z,2025-10-13T02:30:12.044Z,132,119,2
BATCH000403,Line-D,Steel-Coil,2026-02-01T23:30:55.485Z,2026-02-02T06:30:55.485Z,995,963,16
BATCH000404,Line-A,Copper-Wire,2026-01-21T21:54:38.309Z,2026-01-22T05:54:38.309Z,725,687,47
BATCH000405,Line-A,Steel-Coil,2025-07-26T05:41:58.101Z,2025-07-26T12:41:58.101Z,744,723,28
BATCH000406,Line-D,Steel-Plate,2025-07-20T23:51:18.594Z,2025-07-21T01:51:18.594Z,118,117,5
BATCH000407,Line-C,Steel-Coil,2026-01-19T05:37:05.817Z,2026-01-19T13:37:05.817Z,688,685,19
BATCH000408,Line-D,Steel-Plate,2025-07-29T00:00:55.891Z,2025-07-29T03:00:55.891Z,805,836,43
BATCH000409,Line-D,Steel-Plate,2026-01-22T19:20:30.050Z,2026-01-22T23:20:30.050Z,719,682,16
BATCH000410,Line-D,Steel-Plate,2025-10-24T05:08:26.417Z,2025-10-24T06:08:26.417Z,114,117,3
BATCH000411,Line-D,Copper-Wire,2025-12-09T04:33:50.681Z,2025-12-09T09:33:50.681Z,713,693,33
BATCH000412,Line-B,Steel-Coil,2025-09-30T22:50:37.598Z,2025-09-30T23:50:37.598Z,111,110,8
BATCH000413,Line-D,Steel-Plate,2025-06-22T15:34:07.747Z,2025-06-22T23:34:07.747Z,451,440,42
BATCH000414,Line-B,Steel-Plate,2025-12-25T00:58:27.703Z,2025-12-25T07:58:27.703Z,605,552,28
BATCH000415,Line-A,Copper-Wire,2025-12-24T04:43:01.542Z,2025-12-24T07:43:01.542Z,990,940,51
BATCH000416,Line-D,Steel-Coil,2025-08-31T16:46:31.157Z,2025-08-31T18:46:31.157Z,736,759,51
BATCH000417,Line-C,Steel-Coil,2025-08-02T14:08:12.562Z,2025-08-02T20:08:12.562Z,387,363,33
BATCH000418,Line-A,Aluminum-Sheet,2025-12-01T14:42:47.842Z,2025-12-01T16:42:47.842Z,271,260,7
BATCH000419,Line-C,Aluminum-Sheet,2025-07-16T16:05:49.974Z,2025-07-16T23:05:49.974Z,309,310,14
BATCH000420,Line-A,Steel-Coil,2025-11-03T11:33:25.732Z,2025-11-03T13:33:25.732Z,937,938,50
BATCH000421,Line-A,Steel-Coil,2025-06-20T00:14:16.678Z,2025-06-20T01:14:16.678Z,470,465,9
BATCH000422,Line-A,Copper-Wire,2025-07-15T12:22:07.665Z,2025-07-15T14:22:07.665Z,549,497,9
BATCH000423,Line-B,Steel-Coil,2026-01-06T01:00:19.415Z,2026-01-06T06:00:19.415Z,624,643,9
BATCH000424,Line-C,Steel-Plate,2025-07-31T21:48:57.167Z,2025-08-01T03:48:57.167Z,378,381,21
BATCH000425,Line-D,Steel-Coil,2025-09-30T09:28:07.839Z,2025-09-30T17:28:07.839Z,440,424,37
BATCH000426,Line-A,Steel-Coil,2025-10-16T21:34:04.763Z,2025-10-17T00:34:04.763Z,910,842,33
BATCH000427,Line-C,Aluminum-Sheet,2025-11-20T04:19:55.693Z,2025-11-20T08:19:55.693Z,426,411,8
BATCH000428,Line-C,Aluminum-Sheet,2025-07-26T11:29:09.270Z,2025-07-26T17:29:09.270Z,414,389,11
BATCH000429,Line-C,Steel-Coil,2025-08-23T02:22:39.409Z,2025-08-23T09:22:39.409Z,876,915,61
BATCH000430,Line-D,Steel-Plate,2025-08-19T19:27:23.059Z,2025-08-19T23:27:23.059Z,539,542,11
BATCH000431,Line-C,Aluminum-Sheet,2026-01-31T02:58:26.873Z,2026-01-31T05:58:26.873Z,857,795,62
BATCH000432,Line-D,Aluminum-Sheet,2026-01-11T11:51:56.722Z,2026-01-11T14:51:56.722Z,658,645,44
BATCH000433,Line-A,Aluminum-Sheet,2025-07-22T09:16:55.319Z,2025-07-22T16:16:55.319Z,664,617,27
BATCH000434,Line-B,Steel-Coil,2026-02-01T03:13:03.823Z,2026-02-01T06:13:03.823Z,886,798,45
BATCH000435,Line-D,Steel-Coil,2025-12-06T05:25:46.376Z,2025-12-06T07:25:46.376Z,271,276,3
BATCH000436,Line-B,Copper-Wire,2025-10-22T17:46:43.429Z,2025-10-22T22:46:43.429Z,848,810,44
BATCH000437,Line-C,Aluminum-Sheet,2025-07-14T18:08:28.253Z,2025-07-14T19:08:28.253Z,968,897,53
BATCH000438,Line-B,Aluminum-Sheet,2025-12-20T17:32:51.739Z,2025-12-20T22:32:51.739Z,650,663,25
BATCH000439,Line-A,Steel-Coil,2025-10-07T03:41:36.177Z,2025-10-07T06:41:36.177Z,620,602,23
BATCH000440,Line-B,Steel-Coil,2025-09-01T12:15:05.656Z,2025-09-01T15:15:05.656Z,805,835,68
BATCH000441,Line-A,Aluminum-Sheet,2025-06-15T11:16:19.535Z,2025-06-15T17:16:19.535Z,732,699,46
BATCH000442,Line-A,Aluminum-Sheet,2025-07-25T05:39:49.115Z,2025-07-25T06:39:49.115Z,641,671,11
BATCH000443,Line-D,Aluminum-Sheet,2025-07-16T03:03:05.080Z,2025-07-16T04:03:05.080Z,727,743,61
BATCH000444,Line-B,Steel-Coil,2025-07-06T02:06:46.865Z,2025-07-06T03:06:46.865Z,574,600,26
BATCH000445,Line-D,Aluminum-Sheet,2025-10-20T10:06:00.625Z,2025-10-20T11:06:00.625Z,423,381,37
BATCH000446,Line-C,Copper-Wire,2026-01-22T09:06:49.046Z,2026-01-22T12:06:49.046Z,555,530,8
BATCH000447,Line-D,Aluminum-Sheet,2025-08-10T14:32:58.140Z,2025-08-10T17:32:58.140Z,342,356,4
BATCH000448,Line-D,Aluminum-Sheet,2025-08-26T11:46:45.657Z,2025-08-26T17:46:45.657Z,757,760,34
BATCH000449,Line-D,Steel-Plate,2025-10-31T21:00:22.837Z,2025-11-01T00:00:22.837Z,762,764,47
BATCH000450,Line-D,Steel-Coil,2025-12-07T20:18:33.607Z,2025-12-08T01:18:33.607Z,836,836,50
BATCH000451,Line-C,Aluminum-Sheet,2026-01-29T20:34:27.182Z,2026-01-29T22:34:27.182Z,904,880,70
BATCH000452,Line-C,Copper-Wire,2025-08-18T14:02:48.072Z,2025-08-18T16:02:48.072Z,515,482,35
BATCH000453,Line-B,Aluminum-Sheet,2025-08-12T11:12:53.673Z,2025-08-12T13:12:53.673Z,247,243,7
BATCH000454,Line-C,Steel-Plate,2025-11-25T07:50:21.719Z,2025-11-25T08:50:21.719Z,302,286,18
BATCH000455,Line-A,Steel-Plate,2025-08-26T17:08:43.933Z,2025-08-26T22:08:43.933Z,225,207,6
BATCH000456,Line-B,Steel-Coil,2025-12-18T15:37:09.812Z,2025-12-18T20:37:09.812Z,269,258,22
BATCH000457,Line-C,Aluminum-Sheet,2025-10-13T06:06:00.031Z,2025-10-13T09:06:00.031Z,317,296,11
BATCH000458,Line-C,Steel-Coil,2025-09-15T05:59:45.553Z,2025-09-15T12:59:45.553Z,671,660,62
BATCH000459,Line-C,Steel-Coil,2025-06-10T02:50:51.288Z,2025-06-10T10:50:51.288Z,517,531,13
